Date,Actual,ARIMA_Forecast,Prophet_Forecast,SARIMA_Forecast
2023-11-17,188.3109893798828,188.3214715822656,170.60694171264714,188.6338953067757
2023-11-20,190.05816650390625,188.2600918268946,170.84726095111847,188.38841087715892
2023-11-21,189.2540740966797,188.33715899778656,170.86912372962672,188.6387324113459
2023-11-22,189.9192047119141,188.3819638165118,170.93230564879156,188.52134375007023
2023-11-23,,188.42886309414052,170.81431854066562,188.79586655533285
2023-11-24,188.58892822265625,188.42354603427376,170.86548349695974,188.8110987664658
2023-11-27,188.4102478027344,188.4213520274922,170.802886518269,188.9440142511673
2023-11-28,189.01580810546875,188.424299730884,170.69026970736817,188.8747030846092
2023-11-29,187.9933013916016,188.42644624948693,170.8976980297301,189.0045400381884
2023-11-30,188.569091796875,188.4276049550544,170.88893996717573,189.02474995046288
2023-12-01,189.84971618652344,188.42726682181123,170.924506284387,189.24125298799515
2023-12-04,188.0528717041016,188.42720962071144,170.78258728894946,189.1961586612175
2023-12-05,192.01385498046875,188.42733837157857,170.8141060950246,189.28666419836992
2023-12-06,190.921875,188.42742228827464,170.7366561535487,189.27268378656032
2023-12-07,192.8576812744141,188.42744436802764,170.61437647457967,189.4211363845808
2023-12-08,194.2872314453125,188.4274285411462,170.8176050190016,189.5223122780045
2023-12-11,191.7755889892578,188.427428243902,170.81024897926952,189.5805540632852
2023-12-12,193.2944793701172,188.42743388578103,170.8528164919072,189.57850997438308
2023-12-13,196.5208435058593,188.4274367050421,170.72335040581993,189.6474128127401
2023-12-14,196.66978454589844,188.42743680733304,170.77248177327772,189.72161842829368
2023-12-15,196.1336975097656,188.42743618363085,170.7173713916747,189.8892878910964
2023-12-18,194.4659118652344,188.427436269224,170.62159279252597,189.88797330993845
2023-12-19,195.50827026367188,188.42743650289256,170.85479703087293,189.9392728728314
2023-12-20,193.41360473632807,188.4274365826145,170.8800977776368,189.9603965836237
2023-12-21,193.2646942138672,188.42743656361029,170.95712095142252,190.07739690574223
2023-12-22,192.1925506591797,188.4274365425349,170.86295912483095,190.2067358000625
2023-12-26,191.6465606689453,188.4274365498919,170.94724790867042,190.2397532124281
2023-12-27,191.74581909179688,188.42743655882705,170.9261321144778,190.26030224559472
2023-12-28,192.1726989746093,188.42743656048413,170.86217451183003,190.3089686336554
2023-12-29,191.1303253173828,188.42743655913665,171.1240469146674,190.40129948600335
