Ticker,Date,Horizon,Actual,ARIMA_Forecast,Prophet_Forecast,SARIMA_Forecast,LSTM_Forecast
AMZN,2023-08-25,90,133.25999450683594,132.028004251839,100.45834554338931,132.15148158694876,
AMZN,2023-08-28,90,133.13999938964844,131.93163021307646,100.56502764777328,132.00431279669306,
AMZN,2023-08-29,90,134.91000366210938,132.13548495986106,100.2951340722138,132.06176765185367,
AMZN,2023-08-30,90,135.07000732421875,131.96537431843308,99.8696768543874,132.05018135754236,
AMZN,2023-08-31,90,138.00999450683594,132.04579868411054,99.55375478724588,132.26391365485853,
AMZN,2023-09-01,90,138.1199951171875,132.028579810308,99.38693104160924,132.38515824658765,
AMZN,2023-09-04,90,,132.04499332422674,99.11013422956732,132.3671632988204,
AMZN,2023-09-05,90,137.27000427246094,132.0315048781778,98.54907329693836,132.33370346404706,
AMZN,2023-09-06,90,135.36000061035156,132.03851075493515,98.64677773533,132.38510957059736,
AMZN,2023-09-07,90,137.85000610351562,132.0356116098738,98.3719852321555,132.52346423727843,
AMZN,2023-09-08,90,138.22999572753906,132.03713453102696,97.94460541816096,132.6690444177242,
AMZN,2023-09-11,90,143.10000610351562,132.03602967352344,97.62861390533138,132.62859765193696,
AMZN,2023-09-12,90,141.22999572753906,132.03667043824194,97.46247857755186,132.60510140539478,
AMZN,2023-09-13,90,144.85000610351562,132.03636216690916,97.18610825698168,132.6446504571892,
AMZN,2023-09-14,90,144.72000122070312,132.03652168942995,96.62431239339728,132.78670169790175,
AMZN,2023-09-15,90,140.38999938964844,132.0364243997294,96.7193816138232,132.92562437420878,
AMZN,2023-09-18,90,139.97999572753906,132.03648234258577,96.43950974145712,132.88572277093763,
AMZN,2023-09-19,90,137.6300048828125,132.0364517811038,96.0042846297554,132.8581244828373,
AMZN,2023-09-20,90,135.2899932861328,132.03646778807078,95.67760093202722,132.89700915964664,
AMZN,2023-09-21,90,129.3300018310547,132.0364586572372,95.49809597560343,133.03628395969233,
AMZN,2023-09-22,90,129.1199951171875,132.03646396697962,95.20609837833882,133.17409944805422,
AMZN,2023-09-25,90,131.27000427246094,132.03646104014217,94.6270778969489,133.1321595061416,
AMZN,2023-09-26,90,125.9800033569336,132.03646261071475,94.70420652261868,133.10335405924928,
AMZN,2023-09-27,90,125.9800033569336,132.03646173870848,94.40675194469112,133.14064401575325,
AMZN,2023-09-28,90,125.9800033569336,132.0364622350995,93.95553156045771,133.27875745220854,
AMZN,2023-09-29,90,127.12000274658205,132.03646195786294,93.61578128024809,133.41527179919183,
AMZN,2023-10-02,90,129.4600067138672,132.0364621094678,93.42754168856112,133.3722719949284,
AMZN,2023-10-03,90,124.72000122070312,132.0364620258322,93.13255281114157,133.3423772493316,
AMZN,2023-10-04,90,127.0,132.0364620727659,92.55764775971356,133.3787241808597,
AMZN,2023-10-05,90,125.95999908447266,132.03646204651048,92.64725716601264,133.51591193011734,
AMZN,2023-10-06,90,127.95999908447266,132.0364620610158,92.3717474753966,133.6515979432383,
AMZN,2023-10-09,90,128.25999450683594,132.036462053005,91.95282321781424,133.60780484369545,
AMZN,2023-10-10,90,129.47999572753906,132.03646205746813,91.65634937177784,133.57718739128913,
AMZN,2023-10-11,90,131.8300018310547,132.0364620549766,91.5226981133205,133.61285131814958,
AMZN,2023-10-12,90,132.3300018310547,132.03646205635945,91.29361273725742,133.7494107700813,
AMZN,2023-10-13,90,129.7899932861328,132.03646205559392,90.79558031309608,133.88450723949484,
AMZN,2023-10-16,90,132.5500030517578,132.03646205601925,90.97232598501822,133.8401689641038,
AMZN,2023-10-17,90,131.47000122070312,132.03646205578235,90.79315265391308,133.80904193632412,
AMZN,2023-10-18,90,128.1300048828125,132.03646205591403,90.47835646945376,133.84423329885945,
AMZN,2023-10-19,90,128.39999389648438,132.036462055841,90.29207418411384,133.98035196642098,
AMZN,2023-10-20,90,125.16999816894533,132.03646205588154,90.27266621849373,134.11503903908863,
AMZN,2023-10-23,90,126.55999755859376,132.03646205585898,90.1596274107027,134.07031932914796,
AMZN,2023-10-24,90,128.55999755859375,132.0364620558715,89.77701584431749,134.03883773470062,
AMZN,2023-10-25,90,121.38999938964844,132.03646205586455,90.06601117325262,134.07369894891556,
AMZN,2023-10-26,90,119.56999969482422,132.0364620558684,89.99332440781352,134.20951058614074,
AMZN,2023-10-27,90,127.73999786376952,132.03646205586625,89.77668758352462,134.34391186709976,
AMZN,2023-10-30,90,132.7100067138672,132.03646205586745,89.67777718358221,134.29892631319856,
AMZN,2023-10-31,90,133.08999633789062,132.0364620558668,89.73267287289944,134.26719730834063,
AMZN,2023-11-01,90,137.0,132.03646205586716,89.67884118346211,134.30182835089326,
AMZN,2023-11-02,90,138.07000732421875,132.03646205586696,89.33863224194073,134.4374257970576,
AMZN,2023-11-03,90,138.60000610351562,132.03646205586708,89.6518987551293,134.57162779703128,
AMZN,2023-11-06,90,139.74000549316406,132.03646205586702,89.58445718477338,134.52645680765053,
AMZN,2023-11-07,90,142.7100067138672,132.03646205586705,89.3536177360687,134.49455526910623,
AMZN,2023-11-08,90,142.0800018310547,132.03646205586702,89.2211355277699,134.52902576964473,
AMZN,2023-11-09,90,140.60000610351562,132.03646205586702,89.22368334451401,134.66447384053416,
AMZN,2023-11-10,90,143.55999755859375,132.03646205586702,89.09983484059279,134.79853684942057,
AMZN,2023-11-13,90,142.58999633789062,132.03646205586702,88.67354593288135,134.75323653524683,
AMZN,2023-11-14,90,145.8000030517578,132.03646205586702,88.88674368073659,134.72121466322236,
AMZN,2023-11-15,90,143.1999969482422,132.03646205586702,88.70774310749147,134.7555731983376,
AMZN,2023-11-16,90,142.8300018310547,132.03646205586702,88.35671954404593,134.8909170886657,
AMZN,2023-11-17,90,145.17999267578125,132.03646205586702,88.0985902309278,135.02488316145013,
AMZN,2023-11-20,90,146.1300048828125,132.03646205586702,87.9734073266652,134.97949265127528,
AMZN,2023-11-21,90,143.89999389648438,132.03646205586702,87.72325327242905,134.94738685511024,
AMZN,2023-11-22,90,146.7100067138672,132.03646205586702,87.17562860906938,134.98166730154676,
AMZN,2023-11-23,90,,132.03646205586702,87.27594411541818,135.1169385330942,
AMZN,2023-11-24,90,146.74000549316406,132.03646205586702,86.99584043419966,135.2508369992974,
AMZN,2023-11-27,90,147.72999572753906,132.03646205586702,86.55856554091812,135.20538358353426,
AMZN,2023-11-28,90,147.02999877929688,132.03646205586702,86.23176654990054,135.1732192558314,
AMZN,2023-11-29,90,146.32000732421875,132.03646205586702,86.05780066515561,135.20744524067905,
